"GEO_ID","NAME","GEO_ID_F","NAICS2017","INDLEVEL","NAICS2017_LABEL","SUBSECTOR","SECTOR","NAICS2017_F","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","EMPSZFI","EMPSZFI_LABEL","YEAR","FIRMPDEMP","RCPPDEMP","EMP","PAYANN","FIRMPDEMP_S","RCPPDEMP_S","EMP_S","PAYANN_S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","S","S","500 to 999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","288","R","1954","83618","31.0","S","37.8","67.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","S","S","2,500 to 4,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","4","L","215","8272","40.1","S","3.7","2.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","D","D","100 to 249 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","D","D","250 to 499 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","91","Equally minority/nonminority","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","D","D","2,500 to 4,999 employees","D","D","D","D","D"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","611","Firms with no employees","2018","518","R","0","75456","34.7","S","0.0","34.6"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","612","Firms with 1 to 4 employees","2018","2556","T","5530","198163","25.4","S","28.7","35.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","620","Firms with 5 to 9 employees","2018","1478","U","10231","587262","16.9","S","17.4","30.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","630","Firms with 10 to 19 employees","2018","1287","U","17717","751759","15.2","S","16.2","18.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","641","Firms with 20 to 49 employees","2018","649","U","18527","733366","32.8","S","34.3","31.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","642","Firms with 50 to 99 employees","2018","S","S","10,000 to 24,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","651","Firms with 100 to 249 employees","2018","S","S","5,000 to 9,999 employees","S","S","S","S","S"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","652","Firms with 250 to 499 employees","2018","5","O","1352","48738","32.1","S","0.1","0.8"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","92","Nonminority","003","Equally veteran/nonveteran","657","Firms with 500 employees or more","2018","16","U","16748","518487","10.0","S","0.9","0.7"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","611","Firms with no employees","2018","48528","W","0","4651307","4.6","S","0.0","5.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","235798","W","483625","23965236","1.9","S","2.3","2.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","117395","W","777077","34356945","2.0","S","2.0","3.0"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","71530","W","952744","42686424","3.3","S","3.2","4.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","37132","W","1120372","47899884","3.6","S","4.1","5.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","11065","W","753864","26650085","11.0","S","11.3","15.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","651","Firms with 100 to 249 employees","2018","7315","W","1084988","40047690","13.7","S","13.8","22.3"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","652","Firms with 250 to 499 employees","2018","876","W","304650","9100611","32.9","S","29.1","21.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","001","Total","001","Total","00","Total","004","Nonveteran","657","Firms with 500 employees or more","2018","913","W","1302746","42674779","9.8","S","10.6","10.9"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","611","Firms with no employees","2018","18091","U","0","1474277","4.6","S","0.0","13.4"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","612","Firms with 1 to 4 employees","2018","90696","W","174556","6808413","3.4","S","3.8","6.5"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","620","Firms with 5 to 9 employees","2018","36530","W","242096","9034147","2.2","S","2.0","3.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","630","Firms with 10 to 19 employees","2018","23264","W","311432","10618626","4.9","S","4.9","7.2"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","641","Firms with 20 to 49 employees","2018","11924","W","357644","10945610","7.8","S","8.7","10.1"
"0100000US","United States","null","62","2","Health care and social assistance","null","62","null","null","002","Female","001","Total","00","Total","004","Nonveteran","642","Firms with 50 to 99 employees","2018","3552","W","240548","5833212","15.8","S","16.0","22.1"
