"GEO_ID","GEO_ID_F","NAME","NAICS2017","NAICS2017_LABEL","SECTOR","INDLEVEL","NAICS2017_F","SUBSECTOR","INDGROUP","SEX","SEX_LABEL","ETH_GROUP","ETH_GROUP_LABEL","RACE_GROUP","RACE_GROUP_LABEL","VET_GROUP","VET_GROUP_LABEL","RCPSZFI","RCPSZFI_LABEL","QDESC","QDESC_LABEL","BUSCHAR","BUSCHAR_LABEL","YEAR","FIRMPDEMP","FIRMPDEMP_PCT","RCPPDEMP","RCPPDEMP_PCT","EMP","EMP_PCT","PAYANN","PAYANN_PCT","FIRMPDEMP_S","FIRMPDEMP_PCT_S","RCPPDEMP_S","RCPPDEMP_PCT_S","EMP_S","EMP_PCT_S","PAYANN_S","PAYANN_PCT_S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","511","Firms with sales/receipts of less than $5,000","B27","CEASEOPS","LT","Operating status not reported","2018","D","D","D","D","0 to 19 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","A1","All firms","2018","3431","X","23794","X","2233","X","62579","X","13.2","X","12.9","X","22.4","X","31.1","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LI","Business is currently operating","2018","1213","79.7","8195","79.3","980","85.7","31933","97.0","9.6","6.7","8.9","6.6","29.0","7.0","33.7","2.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","309","20.3","2133","20.7","164","14.3","971","3.0","37.4","6.7","36.9","6.6","38.1","7.0","59.0","2.3"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LS","Total reporting","2018","1522","100.0","10328","100.0","1144","100.0","32904","100.0","9.2","0.0","9.1","0.0","23.5","0.0","31.9","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","518","Firms with sales/receipts of $5,000 to $9,999","B27","CEASEOPS","LT","Operating status not reported","2018","D","D","D","D","20 to 99 employees","D","D","D","D","D","D","D","D","D","D","D"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","A1","All firms","2018","7879","X","133170","X","7717","X","148408","X","11.6","X","12.5","X","25.0","X","31.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI","Business is currently operating","2018","2721","78.6","46754","77.1","1995","75.9","27650","78.7","13.4","4.5","13.3","5.1","16.7","5.6","14.4","9.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","742","21.4","13864","22.9","634","24.1","7504","21.3","20.7","4.5","23.9","5.1","27.2","5.6","45.6","9.4"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LS","Total reporting","2018","3463","100.0","60617","100.0","2629","100.0","35154","100.0","10.8","0.0","11.0","0.0","14.9","0.0","9.8","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","519","Firms with sales/receipts of $10,000 to $24,999","B27","CEASEOPS","LT","Operating status not reported","2018","S","S","S","S","20 to 99 employees","S","S","S","S","S","S","S","S","S","S","S"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","A1","All firms","2018","15096","X","562066","X","23388","X","1351777","X","4.8","X","5.0","X","54.3","X","132.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI","Business is currently operating","2018","6029","84.6","227300","85.3","5976","80.6","86566","82.9","4.4","3.6","4.4","3.6","6.1","4.1","10.2","4.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","1095","15.4","39221","14.7","1438","19.4","17825","17.1","25.0","3.7","25.7","3.6","26.0","4.1","29.1","4.8"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LS","Total reporting","2018","7124","100.0","266521","100.0","7414","100.0","104391","100.0","3.2","0.0","3.3","0.0","7.3","0.0","8.7","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","521","Firms with sales/receipts of $25,000 to $49,999","B27","CEASEOPS","LT","Operating status not reported","2018","160","X","6968","X","166","X","1825","X","38.2","X","39.4","X","38.4","X","40.8","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","A1","All firms","2018","31360","X","2347820","X","40819","X","772063","X","5.0","X","4.8","X","9.6","X","7.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI","Business is currently operating","2018","13892","87.3","1043398","87.6","18566","83.9","346317","88.6","5.2","1.1","5.3","1.1","9.5","1.5","7.5","1.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","2030","12.7","147737","12.4","3553","16.1","44516","11.4","8.4","1.1","8.5","1.1","11.3","1.5","12.4","1.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LS","Total reporting","2018","15922","100.0","1191135","100.0","22118","100.0","390833","100.0","4.7","0.0","4.8","0.0","8.9","0.0","7.5","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","522","Firms with sales/receipts of $50,000 to $99,999","B27","CEASEOPS","LT","Operating status not reported","2018","238","X","17486","X","239","X","6671","X","30.4","X","32.0","X","31.1","X","39.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","A1","All firms","2018","72267","X","12089569","X","129403","X","3377308","X","3.3","X","3.6","X","4.1","X","5.6","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI","Business is currently operating","2018","36528","93.4","6131727","93.9","65320","88.4","1795344","93.5","2.7","0.6","2.5","0.7","4.8","2.5","3.1","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","2593","6.6","400623","6.1","8594","11.6","124358","6.5","9.1","0.6","10.5","0.7","21.2","2.5","11.3","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LS","Total reporting","2018","39121","100.0","6532350","100.0","73914","100.0","1919702","100.0","2.3","0.0","2.2","0.0","3.4","0.0","3.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","523","Firms with sales/receipts of $100,000 to $249,999","B27","CEASEOPS","LT","Operating status not reported","2018","875","X","135725","X","1423","X","40713","X","22.9","X","23.2","X","20.2","X","26.7","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","A1","All firms","2018","67023","X","24114614","X","224809","X","6959901","X","2.6","X","2.4","X","3.2","X","4.3","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI","Business is currently operating","2018","34319","93.8","12350947","93.7","115143","92.7","3842139","94.3","1.6","0.6","1.4","0.6","2.9","1.1","3.5","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","2253","6.2","829735","6.3","9041","7.3","232177","5.7","9.6","0.6","10.2","0.6","14.9","1.2","11.2","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LS","Total reporting","2018","36573","100.0","13180681","100.0","124184","100.0","4074316","100.0","1.3","0.0","1.2","0.0","2.1","0.0","3.0","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","525","Firms with sales/receipts of $250,000 to $499,999","B27","CEASEOPS","LT","Operating status not reported","2018","582","X","200720","X","1597","X","56442","X","21.3","X","23.9","X","24.0","X","23.5","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","A1","All firms","2018","53923","X","38412176","X","324740","X","11239937","X","3.2","X","3.3","X","5.7","X","5.4","X"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI","Business is currently operating","2018","27584","96.6","19814481","96.8","166065","96.6","6138260","97.0","3.2","0.5","3.0","0.5","4.4","0.8","4.6","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LI00","Business operations have ceased","2018","975","3.4","647782","3.2","5793","3.4","192542","3.0","15.9","0.5","16.0","0.5","23.8","0.8","21.9","0.7"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LS","Total reporting","2018","28558","100.0","20462263","100.0","171857","100.0","6330802","100.0","3.1","0.0","2.9","0.0","4.4","0.0","4.5","0.0"
"0100000US","null","United States","00","Total for all sectors","00","2","null","null","null","001","Total","001","Total","00","Total","002","Veteran","531","Firms with sales/receipts of $500,000 to $999,999","B27","CEASEOPS","LT","Operating status not reported","2018","344","X","229680","X","1781","X","71999","X","31.7","X","32.8","X","42.2","X","42.5","X"
